,Date,Short Description,Accurate Sentiments,Price,Open,High,Low,Vol.,Change %,roolin7,roolin30,shift_price,new Short Description,sentiment_result
328,2022-01-20 19:11:09,mayor eric adams previously said he would be accepting his first three paychecks or  annualized in cryptocurrency,0.0,51901.3,51805.2,52819.4,51327.5,74.72,0.23,51957.75714285714,60084.996666666666,52134.2,mayor eric adams previously said would accepting first three paychecks annualized cryptocurrency,0
329,2022-01-20 19:29:09,regulatory uncertainty and tighter monetary policies continue to weigh on btc price but data shows bulls are attempting to provoke a reversal,-0.8978790044784546,51782.4,49708.6,52010.7,49263.8,80.35,4.16,51946.92857142857,59375.53333333333,51901.3,regulatory uncertainty tighter monetary policies continue weigh btc price data shows bulls attempting provoke reversal,-1
330,2022-01-20 21:00:00,an analysis of trading volumes on major crypto exchanges has revealed a geographic shift in crypto trading activity,0.7212507724761963,49716.0,49941.0,50326.6,48398.3,78.51,-0.45,51583.0,58650.393333333326,51782.4,analysis trading volumes major crypto exchanges revealed geographic shift crypto trading activity,1
331,2022-01-20 22:00:34,part of cointelegraph's crypto stories on youtube the series highlights the power of crypto to change the lives of people all over the world,0.0,49941.3,48280.2,50277.3,47729.9,81.85,3.45,51319.81428571429,57911.8,49716.0,part cointelegraph's crypto stories youtube series highlights power crypto change lives people world,0
332,2022-01-21 01:00:00,a venezuelan minister has been singing the praises of crypto,0.0,48277.3,47759.3,48531.6,47590.2,36.5,1.09,50771.21428571428,57222.21666666667,49941.3,venezuelan minister singing praises crypto,0
333,2022-01-21 02:08:15,a recent senate report on digital asset regulation is a procrypto statement of intent from the australian government that the world can learn from,0.0,47758.2,47128.0,48149.0,46875.0,31.2,1.34,50215.81428571429,56535.27333333333,48277.3,recent senate report digital asset regulation procrypto statement intent australian government world learn,0
334,2022-01-21 03:13:20,in a twitter argument with greg foss raoul pal said that the bitcoin community has “lost sight of inclusion”,-0.9939380884170532,47127.5,45293.3,48118.8,45254.2,98.11,4.05,49500.57142857143,55833.79,47758.2,twitter argument greg foss raoul pal said bitcoin community “lost sight inclusion”,-1
335,2022-01-21 04:27:00,bitcoin price started a decline below usd  and usd  ethereum traded below usd  most major altcoins are down over ,-0.997728168964386,45293.3,44346.2,45579.2,44336.4,66.38,2.15,48556.57142857143,55115.056666666664,47127.5,bitcoin price started decline usd usd ethereum traded usd major altcoins,-1
336,2022-01-21 05:56:01,bitcoin is leading the way down for all crypto as macro indicators may spell disaster for the market in the short term according to some analysts,-0.99860018491745,44339.8,43088.4,44367.9,42783.5,48.57,2.91,47493.34285714286,54390.37,45293.3,bitcoin leading way crypto macro indicators may spell disaster market short term according analysts,-1
337,2022-01-21 08:28:02,pain for bitcoin and altcoin investors alike as a fresh cascade sees  support disappear,-0.9971761703491212,43087.7,42697.6,43375.5,42566.8,33.32,0.91,46546.44285714285,53700.206666666665,44339.8,pain bitcoin altcoin investors alike fresh cascade sees support disappear,-1
338,2022-01-21 08:38:00,questions ranged from whether btc could potentially transition to a pos consensus mechanism to whether crypto mining can be considered 'wasteful',-0.980250358581543,42697.2,42581.4,43532.2,42272.5,39.26,0.27,45511.57142857143,52847.776666666665,43087.7,questions ranged whether btc could potentially transition pos consensus mechanism whether crypto mining considered 'wasteful',-1
339,2022-01-21 09:45:00,the us online trading platform has launched a beta program for its crypto wallet,0.0,42581.4,43006.2,43113.2,42379.4,20.33,-0.99,44697.87142857143,52162.630000000005,42697.2,us online trading platform launched beta program crypto wallet,0
340,2022-01-21 10:05:04,difficulty follows the hash rate to hit levels never seen before underscoring miners’ faith in longterm profitability,0.9017837643623352,43005.7,43194.7,43370.4,42882.0,14.57,-0.44,44018.94285714285,51529.670000000006,42581.4,difficulty follows hash rate hit levels never seen underscoring miners’ faith longterm profitability,1
341,2022-01-21 10:40:00,hayes 'spoke in a plainly jocular fashion' the judge said,0.0,43194.7,43083.7,43459.3,42596.3,42.65,0.26,43457.114285714284,50889.56999999999,43005.7,hayes 'spoke plainly jocular fashion' judge said,0
342,2022-01-21 12:25:00,mercado libre wants to boost its presence in the cryptosphere as well as digital asset development and adoption in latin america,0.9996227025985718,43081.4,42580.1,43263.1,41890.5,47.69,1.18,43141.12857142857,50286.64,43194.7,mercado libre wants boost presence cryptosphere well digital asset development adoption latin america,1
343,2022-01-21 12:42:04,the turkish president welcomed nayib bukele to ankara for an official state visit anyone expecting a bitcoin talk left disappointed,-0.9806365370750428,42580.5,42946.2,43739.7,42315.4,56.48,-0.85,42889.799999999996,49623.736666666664,43081.4,turkish president welcomed nayib bukele ankara official state visit anyone expecting bitcoin talk left disappointed,-1
344,2022-01-21 13:14:11,bitcoin price action visits levels below  for the first time since august as losses continue to mount,-0.9981753826141356,42946.2,43303.3,43817.9,42702.9,55.13,-0.82,42869.58571428571,49016.3,42580.5,bitcoin price action visits levels first time since august losses continue mount,-1
345,2022-01-21 13:33:11,crypto proponents point their finger to the fed interest rate hike wall street and russia as the prominent reason behind  billion crypto market wipe off,-0.9892821311950684,43299.8,42031.4,43305.6,41824.7,45.23,3.02,42955.67142857143,48377.37333333333,42946.2,crypto proponents point finger fed interest rate hike wall street russia prominent reason behind billion crypto market wipe,-1
346,2022-01-21 13:54:11,global crypto users could top a billion by the end of  according to a new report by cryptocom,0.9948983788490297,42030.7,42121.3,42817.1,41649.0,32.53,-0.21,42877.0,47876.52333333334,43299.8,global crypto users could top billion end according new report cryptocom,1
347,2022-01-21 14:10:00,whilst claiming that it welcomes regulatory oversight major crypto exchange binance was acting against those same regulators reuters reported today,0.0,42120.9,41811.5,42191.8,41413.0,20.46,0.74,42750.6,47464.05,42030.7,whilst claiming welcomes regulatory oversight major crypto exchange binance acting regulators reuters reported today,0
348,2022-01-21 14:16:04,twitter users reacted to the most recent bitcoin price dump below  with various levels of emotion,-0.984210968017578,41811.3,39942.0,42214.8,39831.2,69.47,4.7,42552.97142857143,47133.670000000006,42120.9,twitter users reacted recent bitcoin price dump various levels emotion,-1
349,2022-01-21 14:27:00,the falling prices were accompanied by liquidations across the crypto market with one analyst saying the leverage flushout could potentially set the market up for a 'relief rally',0.9990142583847046,39935.7,40085.1,40285.8,39546.3,46.3,-0.37,42103.58571428571,46745.806666666664,41811.3,falling prices accompanied liquidations across crypto market one analyst saying leverage flushout could potentially set market 'relief rally',1
350,2022-01-21 16:45:00,get your daily bitesized digest of cryptoasset and blockchainrelated news,0.0,40086.0,39891.3,40535.2,39510.0,58.64,0.49,41747.22857142857,46390.65666666666,39935.7,get daily bitesized digest cryptoasset blockchainrelated news,0
351,2022-01-21 17:39:03,bitcoin and most major altcoins are close to breaking below critical support levels and traders’ reluctance to buy in the current range could exacerbate the selloff,-0.9981669187545776,39888.8,39555.0,40159.4,38546.9,82.67,0.84,41310.45714285714,46009.60333333334,40086.0,bitcoin major altcoins close breaking critical support levels traders’ reluctance buy current range could exacerbate selloff,-1
352,2022-01-21 18:00:00,imf's managing director kristalina georgieva expressed concerns about countries with dollar debt and xclowincome nationsxd,-0.9580101370811462,39556.4,41581.7,41684.9,39468.4,85.1,-4.87,40775.68571428571,45599.543333333335,39888.8,imf's managing director kristalina georgieva expressed concerns countries dollar debt xclowincome nationsxd,-1
353,2022-01-21 21:54:08,general consensus seems to be that it's been all downhill both before and after bitcoin's recent th birthday,0.0,41583.2,41695.4,41878.0,41504.5,16.11,-0.27,40711.75714285714,45243.53333333333,39556.4,general consensus seems downhill bitcoin's recent th birthday,0
354,2022-01-21 22:00:46,the business intelligence firm has reported it used nongaap methods of calculating figures for its btc buys excluding the “impact of sharebased compensation expense and impairment losses and gains on sale from intangible assets',0.0,41695.4,41647.6,41858.0,41449.5,22.27,0.11,40650.97142857143,44907.26,41583.2,business intelligence firm reported used nongaap methods calculating figures btc buys excluding “impact sharebased compensation expense impairment losses gains sale intangible assets',0
355,2022-01-21 22:08:14,btc price dropped to new lows at  leading analysts to call for a “hail mary close above ” to stave off a bearish shift in bitcoin’s market structure,-0.9984005093574524,41648.0,41293.8,42164.6,40305.4,72.64,0.86,40627.642857142855,44558.276666666665,41695.4,btc price dropped new lows leading analysts call “hail mary close ” stave bearish shift bitcoin’s market structure,-1
356,2022-01-22 05:04:05,president nayib bukele confirmed that the purchase of  btc was made against  million placing the trading price at approximately  per btc,0.0,41292.7,42763.5,42908.0,40682.6,70.35,-3.45,40821.5,44213.166666666664,41648.0,president nayib bukele confirmed purchase btc made million placing trading price approximately per btc,0
357,2022-01-22 08:26:03,'when i started i almost gave up multiple times i just want to help others have a more streamlined way to get into crypto' said brenda gentry a former usaa mortgage underwriter,0.0,42768.7,43139.1,43192.3,42211.8,50.44,-0.87,41204.74285714285,43900.98333333333,41292.7,'when started almost gave multiple times want help others streamlined way get crypto' said brenda gentry former usaa mortgage underwriter,0
358,2022-01-22 09:27:00,on saturday the crypto market dropped further with bitcoin btc reaching price levels last seen in july  while ethereum eth extended its losses against btc,-0.998504400253296,43145.5,42515.2,43563.7,42093.1,63.93,1.49,41669.985714285714,43609.12333333333,42768.7,saturday crypto market dropped bitcoin btc reaching price levels last seen july ethereum eth extended losses btc,-1
359,2022-01-22 10:55:09,it's looking more and more like a capitulation but so far open interest remains 'unflushed' analysts warn,-0.7253714799880981,42510.7,41747.6,43348.9,41719.2,52.08,1.83,42092.02857142857,43300.066666666666,43145.5,looking like capitulation far open interest remains 'unflushed' analysts warn,-1
360,2022-01-23 02:10:02,crypto to prevail over the traditional financial system instead competing industries started to adopt each other's technologies and cooperate,0.0,41746.1,42851.3,43069.4,41739.6,37.14,-2.58,42115.299999999996,43034.403333333335,42510.7,crypto prevail traditional financial system instead competing industries started adopt other's technologies cooperate,0
361,2022-01-23 05:33:55,data from btccom estimates that the network will continue to grow stronger by attaining another ath in the next  days — with a network difficulty of  trillion,0.9997084736824036,42851.3,42836.7,43248.6,42443.3,48.18,0.04,42280.42857142857,42798.07,41746.1,data btccom estimates network continue grow stronger attaining another ath next days — network difficulty trillion,1
362,2022-01-23 14:17:10,despite unclear — or even lack of — regulation and taxation of cryptocurrencies turkey is increasingly using digital assets amid high inflation,-0.9758355021476746,42835.9,46348.1,46503.2,41857.9,136.92,-7.58,42450.12857142858,42616.689999999995,42851.3,despite unclear — even lack — regulation taxation cryptocurrencies turkey increasingly using digital assets amid high inflation,-1
363,2022-01-23 16:16:03,before investing in altcoins you should look into the project's whitepaper demandsupply elements team and stakeholders behind the project,0.0,46348.2,46629.3,48923.7,45651.8,131.04,-0.6,43172.34285714285,42569.689999999995,42835.9,investing altcoins look project's whitepaper demandsupply elements team stakeholders behind project,0
364,2022-01-23 18:21:57,“altcoin” has referred to all cryptocurrencies other than btc since the advent of eth today however many no longer qualify as altcoins,0.0,46629.3,46112.0,47654.3,44403.6,131.48,1.08,43723.857142857145,42553.083333333336,46348.2,“altcoin” referred cryptocurrencies btc since advent eth today however many longer qualify altcoins,0
365,2022-01-23 18:31:57,btc is oversold and possibly ready for a relief bounce but this could be a trap for altcoins and bitcoin if bull volume fails to sustain,-0.9979677796363832,46129.0,46959.2,47880.1,45333.9,100.09,-1.77,44150.07142857143,42580.939999999995,46629.3,btc oversold possibly ready relief bounce could trap altcoins bitcoin bull volume fails sustain,-1
366,2022-01-24 05:45:00,bitcoin is struggling near usd  ethereum settled below usd  cro kda and atom are up over ,0.999550759792328,46962.2,43934.2,47196.7,43251.0,103.09,6.91,44786.0,42668.353333333325,46129.0,bitcoin struggling near usd ethereum settled usd cro kda atom,1
367,2022-01-24 08:15:59,it may have dropped to sixmonth lows but bitcoin is still the subject of an increasing supply squeeze,-0.9980427026748656,43927.3,43973.5,44481.2,43627.9,29.53,-0.09,45097.6,42696.34,46962.2,may dropped sixmonth lows bitcoin still subject increasing supply squeeze,-1
368,2022-01-24 09:36:15,new york city mayor adams was nonchalant about receiving his first bitcoin paycheck during a  drawdown from alltime highs,-0.9954284429550172,43967.9,44156.6,44203.2,43424.0,24.26,-0.43,45257.11428571429,42738.69666666667,43927.3,new york city mayor adams nonchalant receiving first bitcoin paycheck drawdown alltime highs,-1
369,2022-01-24 09:45:15,dynamic range nvt returns to levels seen just twice in two years: the march  coronavirus crash and last year's reaction after chinese miners shut down,0.9991559982299804,44156.9,44163.0,44312.1,42629.0,68.07,0.0,45445.82857142857,42791.21333333333,43967.9,dynamic range nvt returns levels seen twice two years: march coronavirus crash last year's reaction chinese miners shut,1
370,2022-01-24 10:10:00,enacting a ban on crypto would require the central bank to win over parts of the government that remain staunchly probusiness,0.7693189382553101,44157.0,42836.1,44744.5,42632.8,68.05,3.08,45132.799999999996,42829.59,44156.9,enacting ban crypto would require central bank win parts government remain staunchly probusiness,1
371,2022-01-24 12:12:00,bitcoin price is gaining bearish momentum below usd  ethereum declined  to usd  xrp tested the usd  support zone many major altcoins are down over ,-0.9983882904052734,42836.1,44943.7,45492.7,40888.3,117.65,-4.69,44590.91428571429,42817.63666666667,44157.0,bitcoin price gaining bearish momentum usd ethereum declined usd xrp tested usd support zone many major altcoins,-1
372,2022-01-24 12:52:08,bitcoin price losses keep coming but coins dormant for at least a year now account for  of the total btc supply,-0.9905857443809508,44943.7,44182.9,45885.4,44166.0,97.84,1.72,44421.58571428571,42879.71333333334,42836.1,bitcoin price losses keep coming coins dormant least year account total btc supply,-1
373,2022-01-24 14:07:06,the indonesian cryptocurrency industry and market experienced notable growth in ,0.999704897403717,44183.4,42272.5,44187.0,42196.7,36.3,4.52,44024.614285714284,42933.14333333333,44943.7,indonesian cryptocurrency industry market experienced notable growth,1
